# Renewables.ninja Solar PV (Point API) - 48.152, 17.109 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Bratislava, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Bratislava"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""48.1516988"""," ""lon"": ""17.1093063"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
8/2/2015 17:00,8/2/2015 19:00,0.048,0,0.071,25.305,0,,,,,,,,,,,,,
8/2/2015 18:00,8/2/2015 20:00,0,0,0.004,23.189,0,,,,,,,,,,,,,
8/2/2015 19:00,8/2/2015 21:00,0,0,0,22.242,0,,,,,,,,,,,,,
8/2/2015 20:00,8/2/2015 22:00,0,0,0,21.474,0,,,,,,,,,,,,,
8/2/2015 21:00,8/2/2015 23:00,0,0,0,20.858,0,,,,,,,,,,,,,
8/2/2015 22:00,8/3/2015 0:00,0,0,0,20.49,0,,,,,,,,,,,,,
8/2/2015 23:00,8/3/2015 1:00,0,0,0,20.18,0,,,,,,,,,,,,,
8/3/2015 0:00,8/3/2015 2:00,0,0,0,19.809,0,,,,,,,,,,,,,
8/3/2015 1:00,8/3/2015 3:00,0,0,0,19.535,0,,,,,,,,,,,,,
8/3/2015 2:00,8/3/2015 4:00,0,0,0,19.366,0,,,,,,,,,,,,,
8/3/2015 3:00,8/3/2015 5:00,0,0,0,19.197,0,,,,,,,,,,,,,
8/3/2015 4:00,8/3/2015 6:00,0.006,0,0.018,19.977,0,,,,,,,,,,,,,
8/3/2015 5:00,8/3/2015 7:00,0.009,0,0.022,20.615,0,,,,,,,,,,,,,
8/3/2015 6:00,8/3/2015 8:00,0.097,0.005,0.122,22.909,0,,,,,,,,,,,,,
8/3/2015 7:00,8/3/2015 9:00,0.22,0.036,0.231,25.428,0,,,,,,,,,,,,,
8/3/2015 8:00,8/3/2015 10:00,0.412,0.175,0.328,28.356,0,,,,,,,,,,,,,
8/3/2015 9:00,8/3/2015 11:00,0.589,0.421,0.323,30.393,0,,,,,,,,,,,,,
8/3/2015 10:00,8/3/2015 12:00,0.743,0.736,0.246,31.701,0,,,,,,,,,,,,,
8/3/2015 11:00,8/3/2015 13:00,0.727,0.682,0.278,32.571,0,,,,,,,,,,,,,
8/3/2015 12:00,8/3/2015 14:00,0.567,0.35,0.373,33.001,0,,,,,,,,,,,,,
8/3/2015 13:00,8/3/2015 15:00,0.561,0.401,0.314,33.043,0,,,,,,,,,,,,,
8/3/2015 14:00,8/3/2015 16:00,0.536,0.474,0.204,32.696,0,,,,,,,,,,,,,
8/3/2015 15:00,8/3/2015 17:00,0.384,0.306,0.17,32.111,0,,,,,,,,,,,,,
8/3/2015 16:00,8/3/2015 18:00,0.191,0.09,0.151,31.261,0,,,,,,,,,,,,,
8/3/2015 17:00,8/3/2015 19:00,0.063,0,0.091,29.266,0,,,,,,,,,,,,,
8/3/2015 18:00,8/3/2015 20:00,0.001,0,0.008,27.199,0,,,,,,,,,,,,,
8/3/2015 19:00,8/3/2015 21:00,0,0,0,26.223,0,,,,,,,,,,,,,
8/3/2015 20:00,8/3/2015 22:00,0,0,0,25.358,0,,,,,,,,,,,,,
8/3/2015 21:00,8/3/2015 23:00,0,0,0,24.51,0,,,,,,,,,,,,,
8/3/2015 22:00,8/4/2015 0:00,0,0,0,23.864,0,,,,,,,,,,,,,
8/3/2015 23:00,8/4/2015 1:00,0,0,0,23.329,0,,,,,,,,,,,,,
8/4/2015 0:00,8/4/2015 2:00,0,0,0,22.638,0,,,,,,,,,,,,,
8/4/2015 1:00,8/4/2015 3:00,0,0,0,21.825,0,,,,,,,,,,,,,
8/4/2015 2:00,8/4/2015 4:00,0,0,0,21.056,0,,,,,,,,,,,,,
8/4/2015 3:00,8/4/2015 5:00,0,0,0,20.427,0,,,,,,,,,,,,,
8/4/2015 4:00,8/4/2015 6:00,0.017,0,0.033,22.05,0,,,,,,,,,,,,,
8/4/2015 5:00,8/4/2015 7:00,0.128,0.09,0.072,24.065,0,,,,,,,,,,,,,
8/4/2015 6:00,8/4/2015 8:00,0.316,0.298,0.087,28.129,0,,,,,,,,,,,,,
8/4/2015 7:00,8/4/2015 9:00,0.497,0.513,0.106,30.782,0,,,,,,,,,,,,,
8/4/2015 8:00,8/4/2015 10:00,0.643,0.712,0.119,32.601,0,,,,,,,,,,,,,
8/4/2015 9:00,8/4/2015 11:00,0.738,0.846,0.141,34.059,0,,,,,,,,,,,,,
8/4/2015 10:00,8/4/2015 12:00,0.76,0.829,0.199,35.186,0,,,,,,,,,,,,,
8/4/2015 11:00,8/4/2015 13:00,0.624,0.443,0.375,36.027,0,,,,,,,,,,,,,
8/4/2015 12:00,8/4/2015 14:00,0.571,0.378,0.365,36.517,0,,,,,,,,,,,,,
8/4/2015 13:00,8/4/2015 15:00,0.51,0.326,0.33,36.61,0,,,,,,,,,,,,,
8/4/2015 14:00,8/4/2015 16:00,0.498,0.399,0.24,36.315,0,,,,,,,,,,,,,
8/4/2015 15:00,8/4/2015 17:00,0.325,0.183,0.226,35.605,0,,,,,,,,,,,,,
8/4/2015 16:00,8/4/2015 18:00,0.189,0.1,0.141,34.467,0,,,,,,,,,,,,,
8/4/2015 17:00,8/4/2015 19:00,0.063,0,0.091,31.468,0,,,,,,,,,,,,,
8/4/2015 18:00,8/4/2015 20:00,0.003,0,0.012,28.286,0,,,,,,,,,,,,,
8/4/2015 19:00,8/4/2015 21:00,0,0,0,27.184,0,,,,,,,,,,,,,
8/4/2015 20:00,8/4/2015 22:00,0,0,0,26.324,0,,,,,,,,,,,,,
8/4/2015 21:00,8/4/2015 23:00,0,0,0,25.475,0,,,,,,,,,,,,,
8/4/2015 22:00,8/5/2015 0:00,0,0,0,24.739,0,,,,,,,,,,,,,
8/4/2015 23:00,8/5/2015 1:00,0,0,0,24.025,0,,,,,,,,,,,,,
8/5/2015 0:00,8/5/2015 2:00,0,0,0,23.619,0,,,,,,,,,,,,,
8/5/2015 1:00,8/5/2015 3:00,0,0,0,23.576,0,,,,,,,,,,,,,
8/5/2015 2:00,8/5/2015 4:00,0,0,0,23.427,0,,,,,,,,,,,,,
8/5/2015 3:00,8/5/2015 5:00,0,0,0,23.224,0,,,,,,,,,,,,,
8/5/2015 4:00,8/5/2015 6:00,0.009,0,0.022,24.36,0,,,,,,,,,,,,,
8/5/2015 5:00,8/5/2015 7:00,0.064,0.044,0.046,26.128,0,,,,,,,,,,,,,
8/5/2015 6:00,8/5/2015 8:00,0.303,0.264,0.105,28.417,0,,,,,,,,,,,,,
8/5/2015 7:00,8/5/2015 9:00,0.329,0.271,0.134,30.738,0,,,,,,,,,,,,,
8/5/2015 8:00,8/5/2015 10:00,0.51,0.513,0.13,32.637,0,,,,,,,,,,,,,
8/5/2015 9:00,8/5/2015 11:00,0.729,0.82,0.154,34.259,0,,,,,,,,,,,,,
8/5/2015 10:00,8/5/2015 12:00,0.784,0.911,0.162,35.673,0,,,,,,,,,,,,,
8/5/2015 11:00,8/5/2015 13:00,0.792,0.925,0.168,36.699,0,,,,,,,,,,,,,
8/5/2015 12:00,8/5/2015 14:00,0.76,0.874,0.167,37.282,0,,,,,,,,,,,,,
8/5/2015 13:00,8/5/2015 15:00,0.673,0.724,0.178,37.499,0,,,,,,,,,,,,,
8/5/2015 14:00,8/5/2015 16:00,0.544,0.53,0.177,37.291,0,,,,,,,,,,,,,
8/5/2015 15:00,8/5/2015 17:00,0.376,0.309,0.167,36.65,0,,,,,,,,,,,,,
8/5/2015 16:00,8/5/2015 18:00,0.192,0.102,0.144,35.509,0,,,,,,,,,,,,,
8/5/2015 17:00,8/5/2015 19:00,0.061,0,0.089,33.021,0,,,,,,,,,,,,,
8/5/2015 18:00,8/5/2015 20:00,0.002,0,0.011,31.238,0,,,,,,,,,,,,,
8/5/2015 19:00,8/5/2015 21:00,0,0,0,29.719,0,,,,,,,,,,,,,
8/5/2015 20:00,8/5/2015 22:00,0,0,0,28.007,0,,,,,,,,,,,,,
8/5/2015 21:00,8/5/2015 23:00,0,0,0,26.684,0,,,,,,,,,,,,,
8/5/2015 22:00,8/6/2015 0:00,0,0,0,25.687,0,,,,,,,,,,,,,
8/5/2015 23:00,8/6/2015 1:00,0,0,0,24.832,0,,,,,,,,,,,,,
8/6/2015 0:00,8/6/2015 2:00,0,0,0,23.839,0,,,,,,,,,,,,,
8/6/2015 1:00,8/6/2015 3:00,0,0,0,23.009,0,,,,,,,,,,,,,
8/6/2015 2:00,8/6/2015 4:00,0,0,0,22.335,0,,,,,,,,,,,,,
8/6/2015 3:00,8/6/2015 5:00,0,0,0,21.766,0,,,,,,,,,,,,,
8/6/2015 4:00,8/6/2015 6:00,0.014,0,0.029,23.233,0,,,,,,,,,,,,,
8/6/2015 5:00,8/6/2015 7:00,0.121,0.076,0.079,25.439,0,,,,,,,,,,,,,
8/6/2015 6:00,8/6/2015 8:00,0.307,0.279,0.096,29.206,0,,,,,,,,,,,,,
8/6/2015 7:00,8/6/2015 9:00,0.483,0.489,0.118,33.004,0,,,,,,,,,,,,,
8/6/2015 8:00,8/6/2015 10:00,0.626,0.686,0.131,35.227,0,,,,,,,,,,,,,
8/6/2015 9:00,8/6/2015 11:00,0.724,0.832,0.147,36.782,0,,,,,,,,,,,,,
8/6/2015 10:00,8/6/2015 12:00,0.778,0.92,0.157,37.948,0,,,,,,,,,,,,,
8/6/2015 11:00,8/6/2015 13:00,0.784,0.923,0.17,38.765,0,,,,,,,,,,,,,
8/6/2015 12:00,8/6/2015 14:00,0.75,0.863,0.172,39.217,0,,,,,,,,,,,,,
8/6/2015 13:00,8/6/2015 15:00,0.667,0.724,0.177,39.285,0,,,,,,,,,,,,,
8/6/2015 14:00,8/6/2015 16:00,0.539,0.531,0.175,38.935,0,,,,,,,,,,,,,
8/6/2015 15:00,8/6/2015 17:00,0.369,0.3,0.171,38.243,0,,,,,,,,,,,,,
8/6/2015 16:00,8/6/2015 18:00,0.188,0.1,0.143,37.022,0,,,,,,,,,,,,,
8/6/2015 17:00,8/6/2015 19:00,0.059,0,0.088,34.017,0,,,,,,,,,,,,,
8/6/2015 18:00,8/6/2015 20:00,0.002,0,0.01,31.576,0,,,,,,,,,,,,,
8/6/2015 19:00,8/6/2015 21:00,0,0,0,30.396,0,,,,,,,,,,,,,
8/6/2015 20:00,8/6/2015 22:00,0,0,0,29.242,0,,,,,,,,,,,,,
8/6/2015 21:00,8/6/2015 23:00,0,0,0,28.056,0,,,,,,,,,,,,,
8/6/2015 22:00,8/7/2015 0:00,0,0,0,27.201,0,,,,,,,,,,,,,
8/6/2015 23:00,8/7/2015 1:00,0,0,0,26.777,0,,,,,,,,,,,,,
8/7/2015 0:00,8/7/2015 2:00,0,0,0,26.527,0,,,,,,,,,,,,,
8/7/2015 1:00,8/7/2015 3:00,0,0,0,26.434,0,,,,,,,,,,,,,
8/7/2015 2:00,8/7/2015 4:00,0,0,0,26.359,0,,,,,,,,,,,,,
8/7/2015 3:00,8/7/2015 5:00,0,0,0,25.49,0,,,,,,,,,,,,,
8/7/2015 4:00,8/7/2015 6:00,0.012,0,0.026,25.697,0,,,,,,,,,,,,,
8/7/2015 5:00,8/7/2015 7:00,0.118,0.073,0.08,27.261,0,,,,,,,,,,,,,
8/7/2015 6:00,8/7/2015 8:00,0.303,0.275,0.098,30.725,0,,,,,,,,,,,,,
8/7/2015 7:00,8/7/2015 9:00,0.476,0.483,0.121,34.858,0,,,,,,,,,,,,,
8/7/2015 8:00,8/7/2015 10:00,0.62,0.682,0.134,36.825,0,,,,,,,,,,,,,
8/7/2015 9:00,8/7/2015 11:00,0.718,0.827,0.15,38.247,0,,,,,,,,,,,,,
8/7/2015 10:00,8/7/2015 12:00,0.772,0.913,0.16,39.277,0,,,,,,,,,,,,,
8/7/2015 11:00,8/7/2015 13:00,0.764,0.868,0.196,39.937,0,,,,,,,,,,,,,
8/7/2015 12:00,8/7/2015 14:00,0.712,0.753,0.225,40.209,0,,,,,,,,,,,,,
8/7/2015 13:00,8/7/2015 15:00,0.651,0.686,0.195,40.192,0,,,,,,,,,,,,,
8/7/2015 14:00,8/7/2015 16:00,0.529,0.509,0.186,39.77,0,,,,,,,,,,,,,
8/7/2015 15:00,8/7/2015 17:00,0.367,0.299,0.17,38.991,0,,,,,,,,,,,,,
8/7/2015 16:00,8/7/2015 18:00,0.188,0.108,0.135,37.696,0,,,,,,,,,,,,,
8/7/2015 17:00,8/7/2015 19:00,0.058,0,0.087,34.138,0,,,,,,,,,,,,,
8/7/2015 18:00,8/7/2015 20:00,0.001,0,0.009,31.186,0,,,,,,,,,,,,,
8/7/2015 19:00,8/7/2015 21:00,0,0,0,30.154,0,,,,,,,,,,,,,
8/7/2015 20:00,8/7/2015 22:00,0,0,0,29.238,0,,,,,,,,,,,,,
8/7/2015 21:00,8/7/2015 23:00,0,0,0,28.292,0,,,,,,,,,,,,,
8/7/2015 22:00,8/8/2015 0:00,0,0,0,27.49,0,,,,,,,,,,,,,
8/7/2015 23:00,8/8/2015 1:00,0,0,0,26.833,0,,,,,,,,,,,,,
8/8/2015 0:00,8/8/2015 2:00,0,0,0,26.265,0,,,,,,,,,,,,,
8/8/2015 1:00,8/8/2015 3:00,0,0,0,25.728,0,,,,,,,,,,,,,
8/8/2015 2:00,8/8/2015 4:00,0,0,0,25.196,0,,,,,,,,,,,,,
8/8/2015 3:00,8/8/2015 5:00,0,0,0,24.729,0,,,,,,,,,,,,,
8/8/2015 4:00,8/8/2015 6:00,0.009,0,0.021,26.359,0,,,,,,,,,,,,,
8/8/2015 5:00,8/8/2015 7:00,0.11,0.057,0.087,28.38,0,,,,,,,,,,,,,
8/8/2015 6:00,8/8/2015 8:00,0.29,0.243,0.116,32.087,0,,,,,,,,,,,,,
8/8/2015 7:00,8/8/2015 9:00,0.461,0.444,0.14,35.308,0,,,,,,,,,,,,,
8/8/2015 8:00,8/8/2015 10:00,0.607,0.648,0.15,37.14,0,,,,,,,,,,,,,
8/8/2015 9:00,8/8/2015 11:00,0.708,0.799,0.163,38.489,0,,,,,,,,,,,,,
8/8/2015 10:00,8/8/2015 12:00,0.725,0.771,0.226,39.514,0,,,,,,,,,,,,,
8/8/2015 11:00,8/8/2015 13:00,0.665,0.579,0.323,40.215,0,,,,,,,,,,,,,
8/8/2015 12:00,8/8/2015 14:00,0.631,0.531,0.319,40.546,0,,,,,,,,,,,,,
8/8/2015 13:00,8/8/2015 15:00,0.356,0.129,0.329,40.503,0,,,,,,,,,,,,,
8/8/2015 14:00,8/8/2015 16:00,0.152,0.027,0.176,40.069,0,,,,,,,,,,,,,
8/8/2015 15:00,8/8/2015 17:00,0.192,0.115,0.135,39.199,0,,,,,,,,,,,,,
8/8/2015 16:00,8/8/2015 18:00,0.185,0.1,0.14,37.767,0,,,,,,,,,,,,,
8/8/2015 17:00,8/8/2015 19:00,0.057,0,0.085,34.112,0,,,,,,,,,,,,,
8/8/2015 18:00,8/8/2015 20:00,0.001,0,0.009,30.992,0,,,,,,,,,,,,,
8/8/2015 19:00,8/8/2015 21:00,0,0,0,29.723,0,,,,,,,,,,,,,
8/8/2015 20:00,8/8/2015 22:00,0,0,0,28.581,0,,,,,,,,,,,,,
8/8/2015 21:00,8/8/2015 23:00,0,0,0,27.54,0,,,,,,,,,,,,,
8/8/2015 22:00,8/9/2015 0:00,0,0,0,26.723,0,,,,,,,,,,,,,
8/8/2015 23:00,8/9/2015 1:00,0,0,0,26.001,0,,,,,,,,,,,,,
8/9/2015 0:00,8/9/2015 2:00,0,0,0,25.401,0,,,,,,,,,,,,,
8/9/2015 1:00,8/9/2015 3:00,0,0,0,24.85,0,,,,,,,,,,,,,
8/9/2015 2:00,8/9/2015 4:00,0,0,0,24.312,0,,,,,,,,,,,,,
8/9/2015 3:00,8/9/2015 5:00,0,0,0,23.858,0,,,,,,,,,,,,,
8/9/2015 4:00,8/9/2015 6:00,0.008,0,0.021,25.522,0,,,,,,,,,,,,,
8/9/2015 5:00,8/9/2015 7:00,0.11,0.06,0.085,28.245,0,,,,,,,,,,,,,
8/9/2015 6:00,8/9/2015 8:00,0.29,0.248,0.111,31.687,0,,,,,,,,,,,,,
8/9/2015 7:00,8/9/2015 9:00,0.465,0.461,0.13,35.282,0,,,,,,,,,,,,,
8/9/2015 8:00,8/9/2015 10:00,0.609,0.654,0.147,37.066,0,,,,,,,,,,,,,
8/9/2015 9:00,8/9/2015 11:00,0.709,0.802,0.161,38.314,0,,,,,,,,,,,,,
8/9/2015 10:00,8/9/2015 12:00,0.764,0.89,0.17,39.197,0,,,,,,,,,,,,,
8/9/2015 11:00,8/9/2015 13:00,0.729,0.759,0.246,39.768,0,,,,,,,,,,,,,
8/9/2015 12:00,8/9/2015 14:00,0.664,0.614,0.285,40.03,0,,,,,,,,,,,,,
8/9/2015 13:00,8/9/2015 15:00,0.544,0.412,0.304,39.971,0,,,,,,,,,,,,,
8/9/2015 14:00,8/9/2015 16:00,0.515,0.47,0.203,39.538,0,,,,,,,,,,,,,
8/9/2015 15:00,8/9/2015 17:00,0.365,0.296,0.17,38.697,0,,,,,,,,,,,,,
8/9/2015 16:00,8/9/2015 18:00,0.184,0.102,0.136,37.303,0,,,,,,,,,,,,,
8/9/2015 17:00,8/9/2015 19:00,0.056,0,0.083,33.564,0,,,,,,,,,,,,,
8/9/2015 18:00,8/9/2015 20:00,0.001,0,0.009,30.495,0,,,,,,,,,,,,,
8/9/2015 19:00,8/9/2015 21:00,0,0,0,29.295,0,,,,,,,,,,,,,
8/9/2015 20:00,8/9/2015 22:00,0,0,0,28.15,0,,,,,,,,,,,,,
8/9/2015 21:00,8/9/2015 23:00,0,0,0,26.972,0,,,,,,,,,,,,,
8/9/2015 22:00,8/10/2015 0:00,0,0,0,25.983,0,,,,,,,,,,,,,
8/9/2015 23:00,8/10/2015 1:00,0,0,0,25.194,0,,,,,,,,,,,,,
8/10/2015 0:00,8/10/2015 2:00,0,0,0,24.718,0,,,,,,,,,,,,,
8/10/2015 1:00,8/10/2015 3:00,0,0,0,24.59,0,,,,,,,,,,,,,
8/10/2015 2:00,8/10/2015 4:00,0,0,0,24.777,0,,,,,,,,,,,,,
8/10/2015 3:00,8/10/2015 5:00,0,0,0,24.993,0,,,,,,,,,,,,,
8/10/2015 4:00,8/10/2015 6:00,0.011,0,0.025,25.8,0,,,,,,,,,,,,,
8/10/2015 5:00,8/10/2015 7:00,0.114,0.069,0.08,27.593,0,,,,,,,,,,,,,
8/10/2015 6:00,8/10/2015 8:00,0.292,0.254,0.106,31.404,0,,,,,,,,,,,,,
8/10/2015 7:00,8/10/2015 9:00,0.463,0.457,0.131,35.235,0,,,,,,,,,,,,,
8/10/2015 8:00,8/10/2015 10:00,0.603,0.635,0.157,36.861,0,,,,,,,,,,,,,
8/10/2015 9:00,8/10/2015 11:00,0.703,0.78,0.172,38.027,0,,,,,,,,,,,,,
8/10/2015 10:00,8/10/2015 12:00,0.757,0.862,0.183,38.836,0,,,,,,,,,,,,,
8/10/2015 11:00,8/10/2015 13:00,0.767,0.879,0.188,39.404,0,,,,,,,,,,,,,
8/10/2015 12:00,8/10/2015 14:00,0.728,0.805,0.198,39.699,0,,,,,,,,,,,,,
8/10/2015 13:00,8/10/2015 15:00,0.643,0.66,0.205,39.667,0,,,,,,,,,,,,,
8/10/2015 14:00,8/10/2015 16:00,0.523,0.495,0.189,39.279,0,,,,,,,,,,,,,
8/10/2015 15:00,8/10/2015 17:00,0.362,0.292,0.17,38.541,0,,,,,,,,,,,,,
8/10/2015 16:00,8/10/2015 18:00,0.182,0.099,0.137,37.229,0,,,,,,,,,,,,,
8/10/2015 17:00,8/10/2015 19:00,0.055,0,0.082,34.316,0,,,,,,,,,,,,,
8/10/2015 18:00,8/10/2015 20:00,0.001,0,0.008,32.801,0,,,,,,,,,,,,,
8/10/2015 19:00,8/10/2015 21:00,0,0,0,32.105,0,,,,,,,,,,,,,
8/10/2015 20:00,8/10/2015 22:00,0,0,0,31.047,0,,,,,,,,,,,,,
8/10/2015 21:00,8/10/2015 23:00,0,0,0,30.316,0,,,,,,,,,,,,,
8/10/2015 22:00,8/11/2015 0:00,0,0,0,29.738,0,,,,,,,,,,,,,
8/10/2015 23:00,8/11/2015 1:00,0,0,0,29.351,0,,,,,,,,,,,,,
8/11/2015 0:00,8/11/2015 2:00,0,0,0,29.072,0,,,,,,,,,,,,,
8/11/2015 1:00,8/11/2015 3:00,0,0,0,28.597,0,,,,,,,,,,,,,
8/11/2015 2:00,8/11/2015 4:00,0,0,0,27.833,0,,,,,,,,,,,,,
8/11/2015 3:00,8/11/2015 5:00,0,0,0,27.132,0,,,,,,,,,,,,,
8/11/2015 4:00,8/11/2015 6:00,0.008,0,0.02,27.252,0,,,,,,,,,,,,,
8/11/2015 5:00,8/11/2015 7:00,0.111,0.071,0.074,28.434,0,,,,,,,,,,,,,
8/11/2015 6:00,8/11/2015 8:00,0.291,0.257,0.103,31.359,0,,,,,,,,,,,,,
8/11/2015 7:00,8/11/2015 9:00,0.459,0.443,0.137,34.654,0,,,,,,,,,,,,,
8/11/2015 8:00,8/11/2015 10:00,0.606,0.642,0.152,36.568,0,,,,,,,,,,,,,
8/11/2015 9:00,8/11/2015 11:00,0.709,0.799,0.162,37.908,0,,,,,,,,,,,,,
8/11/2015 10:00,8/11/2015 12:00,0.765,0.886,0.173,38.736,0,,,,,,,,,,,,,
8/11/2015 11:00,8/11/2015 13:00,0.769,0.88,0.189,39.227,0,,,,,,,,,,,,,
8/11/2015 12:00,8/11/2015 14:00,0.721,0.776,0.212,39.414,0,,,,,,,,,,,,,
8/11/2015 13:00,8/11/2015 15:00,0.627,0.61,0.229,39.371,0,,,,,,,,,,,,,
8/11/2015 14:00,8/11/2015 16:00,0.509,0.456,0.207,39.091,0,,,,,,,,,,,,,
8/11/2015 15:00,8/11/2015 17:00,0.347,0.257,0.186,38.487,0,,,,,,,,,,,,,
8/11/2015 16:00,8/11/2015 18:00,0.179,0.094,0.138,37.237,0,,,,,,,,,,,,,
8/11/2015 17:00,8/11/2015 19:00,0.053,0,0.08,34.254,0,,,,,,,,,,,,,
8/11/2015 18:00,8/11/2015 20:00,0,0,0.006,31.763,0,,,,,,,,,,,,,
8/11/2015 19:00,8/11/2015 21:00,0,0,0,30.344,0,,,,,,,,,,,,,
8/11/2015 20:00,8/11/2015 22:00,0,0,0,29.274,0,,,,,,,,,,,,,
8/11/2015 21:00,8/11/2015 23:00,0,0,0,28.531,0,,,,,,,,,,,,,
8/11/2015 22:00,8/12/2015 0:00,0,0,0,27.882,0,,,,,,,,,,,,,
8/11/2015 23:00,8/12/2015 1:00,0,0,0,27.197,0,,,,,,,,,,,,,
8/12/2015 0:00,8/12/2015 2:00,0,0,0,26.506,0,,,,,,,,,,,,,
8/12/2015 1:00,8/12/2015 3:00,0,0,0,25.824,0,,,,,,,,,,,,,
8/12/2015 2:00,8/12/2015 4:00,0,0,0,25.366,0,,,,,,,,,,,,,
8/12/2015 3:00,8/12/2015 5:00,0,0,0,24.876,0,,,,,,,,,,,,,
8/12/2015 4:00,8/12/2015 6:00,0.005,0,0.015,25.448,0,,,,,,,,,,,,,
8/12/2015 5:00,8/12/2015 7:00,0.092,0.03,0.093,27.261,0,,,,,,,,,,,,,
8/12/2015 6:00,8/12/2015 8:00,0.274,0.206,0.131,30.136,0,,,,,,,,,,,,,
8/12/2015 7:00,8/12/2015 9:00,0.457,0.439,0.14,35.029,0,,,,,,,,,,,,,
8/12/2015 8:00,8/12/2015 10:00,0.603,0.646,0.15,38.016,0,,,,,,,,,,,,,
8/12/2015 9:00,8/12/2015 11:00,0.7,0.787,0.167,39.448,0,,,,,,,,,,,,,
8/12/2015 10:00,8/12/2015 12:00,0.755,0.877,0.176,40.361,0,,,,,,,,,,,,,
8/12/2015 11:00,8/12/2015 13:00,0.763,0.884,0.186,40.989,0,,,,,,,,,,,,,
8/12/2015 12:00,8/12/2015 14:00,0.73,0.828,0.186,41.205,0,,,,,,,,,,,,,
8/12/2015 13:00,8/12/2015 15:00,0.647,0.687,0.191,41.105,0,,,,,,,,,,,,,
8/12/2015 14:00,8/12/2015 16:00,0.519,0.496,0.186,40.62,0,,,,,,,,,,,,,
8/12/2015 15:00,8/12/2015 17:00,0.353,0.28,0.173,39.723,0,,,,,,,,,,,,,
8/12/2015 16:00,8/12/2015 18:00,0.176,0.094,0.136,38.356,0,,,,,,,,,,,,,
8/12/2015 17:00,8/12/2015 19:00,0.051,0,0.077,35.461,0,,,,,,,,,,,,,
8/12/2015 18:00,8/12/2015 20:00,0,0,0.006,33.334,0,,,,,,,,,,,,,
8/12/2015 19:00,8/12/2015 21:00,0,0,0,31.946,0,,,,,,,,,,,,,
8/12/2015 20:00,8/12/2015 22:00,0,0,0,30.777,0,,,,,,,,,,,,,
8/12/2015 21:00,8/12/2015 23:00,0,0,0,29.732,0,,,,,,,,,,,,,
8/12/2015 22:00,8/13/2015 0:00,0,0,0,28.711,0,,,,,,,,,,,,,
8/12/2015 23:00,8/13/2015 1:00,0,0,0,27.814,0,,,,,,,,,,,,,
8/13/2015 0:00,8/13/2015 2:00,0,0,0,26.894,0,,,,,,,,,,,,,
8/13/2015 1:00,8/13/2015 3:00,0,0,0,25.901,0,,,,,,,,,,,,,
8/13/2015 2:00,8/13/2015 4:00,0,0,0,24.988,0,,,,,,,,,,,,,
8/13/2015 3:00,8/13/2015 5:00,0,0,0,24.178,0,,,,,,,,,,,,,
8/13/2015 4:00,8/13/2015 6:00,0.005,0,0.016,24.847,0,,,,,,,,,,,,,
8/13/2015 5:00,8/13/2015 7:00,0.095,0.037,0.089,26.594,0,,,,,,,,,,,,,
8/13/2015 6:00,8/13/2015 8:00,0.267,0.194,0.135,29.866,0,,,,,,,,,,,,,
8/13/2015 7:00,8/13/2015 9:00,0.444,0.401,0.157,33.83,0,,,,,,,,,,,,,
8/13/2015 8:00,8/13/2015 10:00,0.592,0.604,0.17,36.788,0,,,,,,,,,,,,,
8/13/2015 9:00,8/13/2015 11:00,0.687,0.74,0.189,38.559,0,,,,,,,,,,,,,
8/13/2015 10:00,8/13/2015 12:00,0.693,0.678,0.266,39.793,0,,,,,,,,,,,,,
8/13/2015 11:00,8/13/2015 13:00,0.746,0.826,0.212,40.575,0,,,,,,,,,,,,,
8/13/2015 12:00,8/13/2015 14:00,0.725,0.809,0.195,40.93,0,,,,,,,,,,,,,
8/13/2015 13:00,8/13/2015 15:00,0.629,0.634,0.215,40.902,0,,,,,,,,,,,,,
8/13/2015 14:00,8/13/2015 16:00,0.473,0.379,0.238,40.46,0,,,,,,,,,,,,,
8/13/2015 15:00,8/13/2015 17:00,0.302,0.171,0.217,39.649,0,,,,,,,,,,,,,
8/13/2015 16:00,8/13/2015 18:00,0.158,0.062,0.146,38.18,0,,,,,,,,,,,,,
8/13/2015 17:00,8/13/2015 19:00,0.049,0,0.075,34.779,0,,,,,,,,,,,,,
